Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
1,h2_2,2001:1:5::1,2001:1:2::2,1,receiver,11898,1745355366.3999696,207,"[1, 10, 20, 29, 46, 104, 117, 143, 183, 201, 212, 222, 257, 315, 382, 388, 420, 428, 452, 472, 492, 508, 538, 598, 655, 765, 802, 828, 935, 964, 1083, 1152, 1218, 1434, 1498, 1503, 1535, 1570, 1663, 1678, 1736, 1743, 1859, 1882, 1885, 1929, 1956, 1980, 1984, 2096, 2110, 2139, 2210, 2240, 2260, 2367, 2390, 2428, 2495, 2623, 2636, 2777, 3348, 3436, 3659, 3673, 3762, 3790, 3834, 3843, 3863, 3891, 3906, 3953, 3997, 4108, 4187, 4197, 4209, 4217, 4223, 4279, 4329, 4410, 4491, 4498, 4513, 4570, 4573, 4601, 4615, 4666, 4735, 4753, 4760, 4765, 4824, 4874, 4898, 5000, 5004, 5003, 5006, 5008, 5055, 5159, 5218, 5232, 5250, 5261, 5349, 5368, 5381, 5401, 5444, 5538, 5873, 5911, 5951, 5964, 5998, 6022, 6152, 6286, 6308, 6360, 6493, 6526, 6529, 6537, 6562, 6585, 6591, 6753, 6857, 6888, 6915, 7103, 7250, 7363, 7467, 7580, 7655, 7681, 7693, 7797, 8073, 8144, 8156, 8263, 8296, 8300, 8400, 8482, 8489, 8646, 8701, 8704, 8829, 8928, 9025, 9083, 9274, 9354, 9418, 9447, 9529, 9653, 9910, 9989, 9992, 10140, 10163, 10166, 10181, 10274, 10304, 10330, 10414, 10432, 10443, 10468, 10517, 10559, 10610, 10626, 10632, 10633, 10722, 10865, 10898, 11045, 11050, 11170, 11214, 11283, 11297, 11319, 11421, 11474, 11481, 11514, 11536, 11698, 11744, 11848, 11943]",35,25202112.471201655
1,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,11979,1745355366.3722482,33,"[80, 626, 652, 1343, 1407, 3687, 3724, 4010, 4355, 4434, 4450, 4957, 5307, 5898, 5944, 6529, 6768, 6885, 7128, 7277, 7371, 8257, 8290, 8291, 9152, 9777, 9970, 10529, 10690, 11326, 11598, 11616, 12048]",35,25038610.665843353
1,h2_1,2001:1:8::1,2001:1:2::1,1,receiver,11947,1745355366.3833907,66,"[178, 473, 655, 707, 739, 942, 982, 1150, 1172, 1452, 1750, 1824, 2314, 2397, 2401, 2602, 2671, 2720, 2859, 3189, 3656, 3722, 3743, 3997, 4099, 4156, 4320, 4516, 4725, 5016, 5021, 5024, 5117, 5177, 5268, 5723, 5973, 6065, 6332, 6518, 6542, 6704, 6890, 7249, 7425, 7452, 7522, 7567, 7929, 8248, 8366, 8414, 8611, 8678, 9054, 9600, 9672, 9696, 9852, 10676, 10675, 10679, 11364, 11401, 11747, 11793]",34,25096066.5985641
1,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,11952,1745355366.3118029,25,"[627, 744, 889, 1476, 1545, 1894, 2220, 2878, 2883, 3925, 6381, 6514, 6779, 7051, 8027, 8314, 9138, 9270, 9485, 10035, 10278, 10678, 10682, 11096, 11412]",35,25098934.829474494
1,h5_1,2001:1:3::1,2001:1:5::1,1,receiver,11958,1745355366.3518984,193,"[108, 173, 198, 345, 434, 541, 564, 667, 706, 777, 784, 888, 894, 920, 940, 948, 994, 1010, 1023, 1100, 1122, 1132, 1143, 1172, 1209, 1416, 1461, 1466, 1476, 1533, 1573, 1635, 1667, 1690, 1715, 1742, 1802, 1925, 1987, 2047, 2231, 2258, 2273, 2287, 2296, 2304, 2451, 2502, 2532, 2549, 2586, 2684, 2772, 2897, 2941, 2994, 3035, 3114, 3139, 3541, 3563, 3793, 3856, 3904, 4013, 4110, 4113, 4126, 4141, 4175, 4193, 4363, 4379, 4399, 4657, 4768, 4901, 4916, 5012, 5037, 5039, 5042, 5041, 5043, 5102, 5125, 5194, 5225, 5248, 5265, 5290, 5428, 5458, 5522, 5545, 5749, 5769, 5941, 5988, 6040, 6078, 6082, 6189, 6212, 6222, 6324, 6326, 6373, 6437, 6523, 6530, 6533, 6532, 6559, 6562, 6625, 6705, 6824, 6836, 7237, 7345, 7368, 7375, 7376, 7409, 7417, 7476, 7537, 7548, 7790, 7828, 7836, 7920, 7972, 8031, 8047, 8051, 8258, 8295, 8384, 8394, 8437, 8536, 8639, 8706, 8709, 8761, 9048, 9183, 9204, 9220, 9231, 9305, 9446, 9510, 9567, 9660, 9725, 9803, 9918, 9945, 10034, 10054, 10087, 10100, 10138, 10308, 10466, 10521, 10535, 10706, 10801, 10870, 10907, 10933, 10989, 11041, 11090, 11092, 11095, 11111, 11313, 11352, 11514, 11598, 11733, 11742, 11779, 11786, 11921, 11982, 12089, 12096]",34,25086286.49503446
1,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,11988,1745355366.3645556,23,"[143, 988, 1424, 1637, 2423, 2490, 2864, 2960, 4628, 4911, 5058, 6137, 6535, 7387, 7695, 7697, 8819, 9057, 10381, 10694, 10693, 11042, 11239]",34,25012234.28988401
1,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,12113,1745355366.3813772,85,"[143, 162, 417, 425, 564, 627, 631, 1098, 1416, 1501, 1642, 1711, 1862, 1947, 2024, 2125, 2217, 2238, 2285, 2454, 2467, 2488, 2617, 2707, 2844, 2876, 2929, 3017, 3062, 3123, 3193, 3403, 3712, 3929, 4405, 4509, 4548, 4653, 4750, 4907, 5112, 5113, 5117, 5231, 5242, 5367, 5827, 5864, 6154, 6389, 6646, 6647, 6893, 7059, 7131, 7522, 7688, 7762, 7847, 8424, 8425, 8426, 8477, 8997, 9230, 9325, 9463, 9472, 9623, 10023, 10155, 10213, 10630, 10635, 10850, 10851, 11045, 11140, 11245, 11556, 11741, 11914, 11950, 12020, 12197]",34,24751385.404010024
1,h8_4,2001:1:7::3,2001:1:8::4,1,receiver,12004,1745355366.3471239,18,"[656, 1175, 2250, 2365, 2556, 2728, 3517, 3779, 4433, 4944, 6055, 6799, 7360, 8475, 9501, 10149, 11013, 11123]",35,24987094.06704947
1,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2962,1745355366.3481686,10,"[190, 215, 271, 403, 752, 901, 1672, 1782, 2449, 2808]",0,23395888.713628054
1,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2963,1745355366.3239148,19,"[13, 92, 263, 581, 759, 1189, 1200, 1381, 1500, 1588, 1665, 1939, 2005, 2157, 2198, 2260, 2653, 2846, 2938]",0,23588155.597760152
