Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
1,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,11900,1745358842.4523797,77,"[67, 145, 257, 269, 315, 402, 469, 621, 650, 708, 1243, 1510, 1526, 1540, 1555, 1620, 1875, 1898, 1923, 1958, 2151, 2156, 2172, 2262, 2263, 2498, 2648, 2661, 2790, 2922, 2950, 3018, 3031, 3036, 3177, 3258, 3489, 3800, 3961, 4079, 4249, 4262, 4618, 4799, 5261, 5415, 5703, 6151, 6352, 6685, 6800, 6888, 6980, 7155, 7213, 7532, 7959, 7997, 8427, 8507, 8524, 8983, 9040, 9050, 9221, 9388, 9948, 10347, 10729, 10786, 10806, 10953, 11279, 11333, 11479, 11617, 11792]",34,25203879.30028576
1,h2_2,2001:1:5::1,2001:1:2::2,1,receiver,11901,1745358842.4668837,246,"[5, 7, 135, 152, 213, 269, 319, 382, 387, 401, 439, 472, 483, 566, 575, 644, 682, 758, 772, 777, 862, 866, 897, 943, 961, 1004, 1045, 1097, 1161, 1206, 1284, 1286, 1350, 1388, 1513, 1521, 1602, 1641, 1649, 1866, 1873, 1904, 1924, 1971, 1976, 2179, 2197, 2247, 2262, 2266, 2299, 2319, 2333, 2395, 2515, 2537, 2618, 2636, 2639, 2669, 2683, 2714, 2728, 2767, 2814, 2848, 2901, 2906, 2911, 2931, 2958, 3015, 3069, 3122, 3156, 3221, 3231, 3282, 3303, 3341, 3383, 3406, 3432, 3451, 3467, 3503, 3584, 3673, 3685, 3707, 3714, 3762, 3767, 3821, 3940, 4057, 4109, 4134, 4177, 4252, 4621, 4635, 4709, 4765, 4786, 4798, 4892, 4963, 4978, 4984, 4987, 5067, 5116, 5133, 5156, 5339, 5374, 5503, 5519, 5534, 5613, 5750, 5781, 5810, 5815, 5861, 5895, 5929, 5966, 6064, 6106, 6130, 6162, 6225, 6252, 6254, 6513, 6575, 6697, 6764, 6960, 6998, 7143, 7155, 7301, 7306, 7383, 7393, 7402, 7477, 7819, 7835, 7846, 7980, 7990, 8003, 8010, 8016, 8020, 8022, 8021, 8019, 8029, 8040, 8130, 8167, 8226, 8274, 8280, 8382, 8420, 8472, 8605, 8710, 8738, 8771, 8791, 8793, 8807, 8845, 8915, 8917, 8927, 8933, 9094, 9111, 9128, 9277, 9290, 9323, 9325, 9329, 9353, 9359, 9369, 9373, 9485, 9555, 9561, 9664, 9752, 9780, 9868, 9925, 9930, 9969, 9977, 9984, 10010, 10063, 10095, 10098, 10216, 10217, 10249, 10354, 10390, 10398, 10400, 10426, 10448, 10457, 10549, 10623, 10631, 10688, 10705, 10742, 10898, 10984, 11016, 11086, 11090, 11095, 11275, 11328, 11526, 11593, 11617, 11801, 11831, 11873, 11908, 11977, 11987, 12000]",35,25203690.10936836
1,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,11798,1745358842.4268866,42,"[139, 424, 556, 645, 1202, 1245, 1575, 2104, 2149, 2359, 2710, 3607, 3783, 3858, 3868, 4092, 4355, 4622, 4984, 5545, 5550, 5861, 5883, 5911, 6601, 6873, 6882, 7928, 8005, 8018, 8150, 8746, 9276, 9484, 9635, 10210, 10446, 10938, 11649, 11761, 11887, 11906]",35,25428032.406226438
1,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,11837,1745358842.4454334,39,"[861, 1471, 1633, 2058, 2118, 2495, 3019, 3643, 3853, 4398, 5677, 5780, 5787, 6050, 6263, 6412, 6921, 6980, 7290, 7997, 8241, 8450, 8505, 8746, 9126, 9408, 9596, 9647, 10035, 10283, 10404, 10777, 10814, 10899, 10978, 11022, 11125, 11777, 11908]",35,25338546.160438277
1,h2_1,2001:1:8::1,2001:1:2::1,1,receiver,11905,1745358842.4474401,70,"[100, 156, 615, 675, 985, 1021, 1055, 1146, 1185, 1189, 1238, 1254, 1346, 1438, 1746, 1928, 2017, 2180, 2318, 2470, 2583, 2668, 2777, 2934, 3152, 3221, 3344, 3441, 3729, 4183, 4215, 4558, 4650, 5237, 5366, 5579, 5587, 6220, 6308, 6674, 6903, 7047, 7063, 7216, 7413, 7732, 7991, 8052, 8067, 8171, 8432, 8526, 8646, 8664, 8777, 8863, 8910, 8950, 9009, 9084, 9793, 10006, 10333, 10684, 11420, 11639, 11707, 11916, 11967, 12076]",34,25198092.434597515
1,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2961,1745358842.4325924,18,"[80, 378, 417, 485, 611, 745, 878, 944, 996, 1468, 1745, 1756, 2205, 2304, 2557, 2705, 2793, 2915]",0,27673320.808913115
1,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2966,1745358842.411866,9,"[357, 421, 452, 1185, 1329, 1667, 2007, 2298, 2587]",0,27702028.495752554
1,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,11907,1745358842.4267166,32,"[40, 59, 226, 404, 612, 711, 1309, 1462, 1519, 1800, 2713, 3439, 3569, 3574, 3876, 4071, 4346, 4605, 5525, 6204, 6246, 6332, 7414, 7521, 7738, 7998, 8011, 9796, 9893, 10348, 10655, 10816]",34,25198750.3249108
1,h5_1,2001:1:3::1,2001:1:5::1,1,receiver,11776,1745358842.4645786,208,"[13, 21, 74, 101, 119, 203, 298, 374, 386, 426, 429, 443, 527, 664, 705, 772, 812, 815, 874, 891, 900, 1032, 1065, 1170, 1196, 1223, 1279, 1339, 1368, 1374, 1380, 1397, 1404, 1423, 1428, 1492, 1497, 1520, 1549, 1577, 1612, 1614, 1627, 1641, 1647, 1753, 1840, 1941, 1965, 2037, 2115, 2120, 2149, 2201, 2219, 2307, 2316, 2386, 2404, 2439, 2445, 2574, 2591, 2611, 2621, 2646, 2728, 2747, 2757, 2809, 2829, 2830, 2867, 2868, 2976, 3227, 3291, 3322, 3336, 3351, 3522, 3633, 3648, 3799, 3812, 4009, 4091, 4104, 4106, 4126, 4270, 4281, 4400, 4483, 4568, 4615, 4648, 4654, 4686, 4727, 4730, 4738, 4863, 4969, 5222, 5268, 5414, 5497, 5544, 5717, 5734, 5781, 5808, 5989, 6040, 6047, 6189, 6294, 6299, 6319, 6331, 6416, 6462, 6503, 6607, 6658, 6740, 6772, 6800, 6811, 6818, 7052, 7085, 7119, 7156, 7210, 7334, 7401, 7691, 7693, 7713, 7807, 7857, 7892, 7946, 7971, 8016, 8085, 8126, 8136, 8141, 8174, 8191, 8322, 8374, 8437, 8439, 8466, 8493, 8700, 8712, 8844, 8876, 8933, 8940, 9178, 9352, 9368, 9386, 9447, 9490, 9507, 9558, 9801, 9835, 9858, 9972, 10026, 10057, 10172, 10194, 10216, 10223, 10272, 10372, 10382, 10411, 10579, 10629, 10647, 10761, 10906, 10977, 11015, 11020, 11070, 11173, 11201, 11292, 11310, 11448, 11483, 11503, 11510, 11682, 11699, 11728, 11841]",34,25474490.09169055
1,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,11898,1745358842.5037704,491,"[9, 73, 88, 97, 161, 194, 203, 212, 231, 245, 256, 278, 298, 382, 387, 423, 489, 491, 494, 535, 556, 577, 580, 600, 613, 628, 680, 684, 698, 724, 739, 743, 789, 805, 819, 843, 853, 905, 914, 916, 919, 922, 924, 929, 979, 994, 996, 1005, 1009, 1039, 1055, 1071, 1080, 1104, 1106, 1115, 1191, 1196, 1251, 1273, 1279, 1281, 1285, 1291, 1294, 1340, 1350, 1382, 1408, 1463, 1466, 1479, 1488, 1513, 1519, 1537, 1549, 1587, 1616, 1618, 1661, 1676, 1683, 1693, 1711, 1713, 1756, 1760, 1774, 1809, 1837, 1839, 1862, 1863, 1876, 1887, 1910, 1943, 1979, 2077, 2104, 2117, 2130, 2131, 2141, 2171, 2227, 2231, 2239, 2383, 2403, 2406, 2414, 2419, 2432, 2440, 2461, 2473, 2482, 2503, 2507, 2527, 2529, 2533, 2535, 2541, 2546, 2558, 2595, 2601, 2615, 2662, 2712, 2714, 2720, 2739, 2784, 2803, 2808, 2811, 2832, 2902, 2909, 2920, 2965, 2979, 2991, 3019, 3096, 3153, 3156, 3195, 3214, 3227, 3239, 3247, 3266, 3330, 3385, 3392, 3476, 3494, 3515, 3530, 3589, 3630, 3649, 3698, 3714, 3733, 3755, 3765, 3786, 3840, 3893, 3903, 3908, 3958, 3967, 3988, 4002, 4033, 4049, 4054, 4079, 4086, 4103, 4105, 4119, 4135, 4137, 4194, 4206, 4225, 4297, 4335, 4478, 4499, 4609, 4613, 4661, 4676, 4774, 4793, 4805, 4810, 4841, 4894, 4906, 4910, 4949, 4954, 4958, 4973, 5003, 5009, 5061, 5064, 5095, 5117, 5137, 5157, 5188, 5187, 5237, 5245, 5256, 5270, 5286, 5298, 5316, 5387, 5405, 5413, 5468, 5494, 5505, 5507, 5509, 5573, 5584, 5607, 5668, 5740, 5796, 5827, 5891, 5904, 5922, 5925, 5943, 5951, 6026, 6039, 6066, 6073, 6079, 6082, 6095, 6096, 6137, 6194, 6219, 6236, 6254, 6279, 6348, 6355, 6391, 6395, 6400, 6421, 6439, 6522, 6533, 6538, 6545, 6555, 6558, 6563, 6578, 6591, 6619, 6631, 6673, 6704, 6771, 6779, 6783, 6806, 6841, 6898, 6929, 6936, 6949, 6966, 6974, 7027, 7029, 7050, 7094, 7103, 7149, 7161, 7200, 7212, 7224, 7228, 7273, 7310, 7345, 7424, 7434, 7433, 7480, 7485, 7499, 7567, 7604, 7609, 7615, 7634, 7678, 7695, 7742, 7760, 7765, 7814, 7877, 7881, 7981, 7982, 8029, 8040, 8045, 8059, 8065, 8078, 8096, 8254, 8286, 8289, 8307, 8319, 8356, 8377, 8450, 8482, 8553, 8577, 8579, 8696, 8712, 8715, 8722, 8751, 8763, 8841, 8849, 8852, 8869, 8973, 8979, 9034, 9090, 9123, 9141, 9159, 9168, 9213, 9225, 9275, 9291, 9343, 9345, 9355, 9389, 9417, 9439, 9486, 9528, 9546, 9584, 9620, 9623, 9654, 9666, 9678, 9682, 9697, 9762, 9782, 9783, 9817, 9871, 9902, 9943, 9975, 9978, 9985, 10023, 10041, 10060, 10090, 10096, 10102, 10135, 10139, 10197, 10231, 10269, 10291, 10294, 10345, 10375, 10381, 10398, 10412, 10417, 10427, 10459, 10461, 10467, 10483, 10502, 10515, 10549, 10554, 10556, 10559, 10578, 10599, 10633, 10635, 10663, 10680, 10713, 10753, 10783, 10792, 10830, 10901, 10914, 10939, 11020, 11059, 11062, 11091, 11095, 11118, 11128, 11146, 11158, 11188, 11190, 11209, 11240, 11307, 11320, 11338, 11369, 11372, 11379, 11409, 11416, 11432, 11466, 11495, 11515, 11541, 11584, 11601, 11605, 11618, 11620, 11663, 11691, 11694, 11705, 11707, 11719, 11737, 11800, 11804, 11810, 11813, 11871, 11931, 11993, 12005, 12032]",35,25217532.390184693
