Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
2,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745370844.891569,,,0,
2,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745370844.907395,,,34,
2,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745370844.911804,,,35,
2,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745370844.912641,,,35,
2,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745370844.907863,,,34,
2,h3_1,2001:1:3::1,2001:1:5::1,1,sender,30000,1745370844.90672,,,34,
2,h8_4,2001:1:8::4,2001:1:1::2,1,sender,15000,1745370844.921016,,,46,
2,h2_1,2001:1:2::1,2001:1:8::1,1,sender,15000,1745370844.908908,,,35,
2,h5_1,2001:1:5::1,2001:1:2::2,1,sender,15000,1745370844.908817,,,35,
2,h8_1,2001:1:8::1,2001:1:2::1,1,sender,30000,1745370844.912663,,,34,
2,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745370844.912507,,,35,
2,h7_3,2001:1:7::3,2001:1:8::4,1,sender,15000,1745370844.913833,,,35,
2,h2_2,2001:1:5::1,2001:1:2::2,1,receiver,12059,1745370845.050048,230,"[3, 39, 153, 178, 267, 297, 310, 357, 413, 427, 516, 549, 614, 684, 686, 721, 767, 817, 832, 834, 836, 945, 1053, 1057, 1110, 1127, 1184, 1186, 1279, 1438, 1444, 1551, 1706, 1782, 1919, 1963, 2025, 2117, 2122, 2165, 2208, 2350, 2354, 2392, 2399, 2417, 2487, 2538, 2578, 2597, 2628, 2706, 2884, 2900, 2922, 2952, 3021, 3035, 3048, 3108, 3191, 3200, 3245, 3260, 3349, 3407, 3479, 3515, 3527, 3533, 3546, 3610, 3656, 3655, 3668, 3675, 3686, 3749, 3771, 3812, 3874, 3899, 3938, 3949, 4295, 4387, 4439, 4532, 4573, 4593, 4626, 4634, 4665, 4785, 4787, 4804, 4910, 4992, 5058, 5063, 5076, 5246, 5353, 5368, 5387, 5408, 5460, 5546, 5561, 5563, 5765, 5891, 5893, 5914, 5924, 5932, 5956, 6035, 6115, 6117, 6122, 6142, 6209, 6287, 6291, 6307, 6311, 6470, 6538, 6552, 6629, 6666, 6693, 6739, 6750, 6754, 6842, 6859, 7045, 7053, 7085, 7112, 7138, 7150, 7163, 7365, 7376, 7500, 7534, 7598, 7603, 7634, 7691, 7914, 7948, 7960, 8016, 8021, 8037, 8136, 8174, 8223, 8258, 8377, 8516, 8522, 8703, 8754, 8763, 8791, 8892, 8965, 9064, 9100, 9120, 9138, 9202, 9217, 9233, 9317, 9319, 9323, 9340, 9348, 9350, 9390, 9468, 9523, 9566, 9596, 9757, 9760, 9929, 9982, 10034, 10065, 10093, 10109, 10165, 10241, 10266, 10396, 10675, 10715, 10765, 10770, 10781, 10990, 11076, 11092, 11149, 11172, 11328, 11367, 11452, 11508, 11565, 11714, 11767, 11864, 11897, 11974, 12009, 12044, 12072, 12107, 12158, 12181, 12234, 12238]",35,24880453.8045735
2,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,12186,1745370845.034638,90,"[19, 202, 351, 401, 511, 687, 733, 798, 835, 879, 1486, 1497, 1705, 1727, 1862, 2115, 2182, 2205, 2442, 2594, 2628, 2672, 2843, 2960, 3405, 3505, 3516, 3561, 3658, 3722, 3979, 4049, 4320, 4539, 4606, 4653, 4659, 4661, 4997, 5261, 5590, 5935, 6009, 6114, 6124, 6210, 6361, 6554, 6713, 6962, 6988, 7168, 7298, 7321, 7390, 7744, 7781, 7872, 8094, 8213, 8319, 8376, 8606, 9108, 9157, 9185, 9202, 9467, 9633, 9701, 9802, 10252, 10441, 10481, 10747, 10847, 10852, 11019, 11312, 11360, 11494, 11558, 11589, 11873, 11909, 12025, 12135, 12196, 12322, 12335]",34,24616149.304125566
