Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
5,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745364930.952057,,,0,
5,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745364930.950819,,,35,
5,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745364930.95065,,,35,
5,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745364930.947478,,,34,
5,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745364930.961887,,,34,
5,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745364930.971188,,,35,
5,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9287,1745364931.0652168,4,"[1097, 2433, 2728, 3250]",34,32287980.712524317
5,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9170,1745364931.1123607,43,"[17, 26, 196, 217, 269, 541, 544, 667, 823, 923, 1100, 1137, 1231, 1261, 1337, 1364, 1459, 1462, 1461, 1492, 1662, 1692, 1946, 2215, 2217, 2219, 2220, 2300, 2363, 2631, 2675, 2682, 2681, 3154, 3264, 4958, 5265, 5661, 6336, 7518, 7724, 7898, 8818]",35,32699438.555810105
5,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2970,1745364931.05466,4,"[284, 1483, 2255, 2523]",0,27687993.91659823
5,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2955,1745364931.0772488,8,"[1133, 1570, 1573, 1774, 2259, 2258, 2711, 2919]",0,27860397.251729432
5,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9161,1745364931.0888245,14,"[26, 192, 1054, 1485, 2237, 2239, 2238, 2693, 2700, 2698, 3148, 7111, 7835, 8342]",34,32745604.040893126
5,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9143,1745364931.0636775,4,"[513, 1469, 2230, 5144]",35,32816790.939876758
5,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9222,1745364931.1444468,110,"[27, 69, 72, 94, 145, 162, 174, 248, 257, 341, 363, 389, 431, 514, 513, 524, 551, 597, 693, 734, 806, 812, 844, 934, 1050, 1081, 1096, 1195, 1214, 1221, 1274, 1277, 1356, 1407, 1476, 1482, 1493, 1492, 1501, 1520, 1534, 1540, 1594, 1617, 1726, 1800, 1805, 1925, 1935, 1988, 2003, 2043, 2155, 2164, 2223, 2249, 2248, 2252, 2301, 2312, 2371, 2425, 2457, 2488, 2508, 2528, 2571, 2664, 2708, 2713, 2721, 2719, 2891, 3278, 3611, 3674, 4168, 4293, 4357, 4514, 4681, 4733, 5878, 5897, 6135, 6222, 6563, 6586, 6649, 6678, 6708, 6768, 6774, 6792, 6969, 6977, 7267, 7411, 7543, 8144, 8215, 8218, 8227, 8306, 8459, 8576, 8798, 8871, 9023, 9329]",35,32514878.34932886
6,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745365277.070027,,,0,
6,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745365277.07968,,,0,
6,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745365277.07278,,,34,
6,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745365277.069417,,,34,
6,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745365277.067774,,,35,
6,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745365277.076502,,,35,
6,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745365277.078498,,,35,
6,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9169,1745365277.215876,35,"[276, 667, 694, 711, 821, 825, 837, 968, 1292, 1763, 1768, 1982, 2084, 2309, 2372, 2406, 2506, 2616, 2642, 2732, 4088, 4221, 4410, 4590, 4712, 5032, 5729, 6141, 6438, 6812, 6924, 6922, 6923, 7154, 8695]",35,32716235.361464467
6,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9266,1745365277.182826,11,"[762, 2537, 2539, 2541, 2540, 2916, 3175, 5709, 6249, 6935, 6986]",34,32370821.513137445
6,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9248,1745365277.2084894,14,"[548, 954, 1923, 2354, 2532, 2539, 2538, 2595, 2994, 4025, 5098, 5424, 7003, 7006]",34,32433539.912568595
6,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9212,1745365277.18282,7,"[180, 200, 279, 816, 1249, 2514, 6948]",35,32563769.475719247
6,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2965,1745365277.1707091,4,"[2549, 2550, 2552, 2554]",0,27235556.292091623
6,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9256,1745365277.251044,93,"[115, 180, 235, 317, 356, 431, 506, 519, 563, 593, 720, 970, 1055, 1128, 1354, 1416, 1599, 1618, 1753, 1791, 1901, 2004, 2045, 2125, 2172, 2206, 2212, 2241, 2264, 2351, 2393, 2528, 2530, 2535, 2533, 2534, 2667, 2701, 2709, 2816, 2841, 2895, 3034, 3198, 3490, 3602, 3691, 3762, 3796, 3857, 3863, 3876, 4030, 4193, 4350, 4389, 4481, 4551, 4674, 4809, 4906, 5100, 5156, 5217, 5324, 5386, 5458, 5771, 6020, 6076, 6208, 6211, 6215, 6969, 6970, 6972, 6971, 7069, 7179, 7332, 7693, 7697, 7976, 7986, 8132, 8150, 8268, 8338, 8340, 8389, 8447, 8705, 9336]",35,32410649.925650626
6,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2970,1745365277.193939,10,"[711, 1007, 1117, 1185, 1413, 2345, 2521, 2526, 2529, 2528]",0,27512880.688163165
7,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745365623.105173,,,0,
7,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745365623.099679,,,0,
7,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745365623.103961,,,34,
7,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745365623.096746,,,35,
7,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745365623.105521,,,35,
7,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745365623.105586,,,35,
7,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745365623.104556,,,34,
7,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9114,1745365623.1928892,2,"[2716, 3896]",35,32922369.282261956
7,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9133,1745365623.239356,40,"[88, 193, 201, 206, 408, 418, 471, 517, 695, 724, 745, 757, 934, 962, 1196, 1607, 1611, 1784, 1833, 1974, 2019, 2201, 2203, 2643, 2658, 2721, 2851, 3088, 3138, 3548, 3837, 3865, 4401, 6288, 6562, 7086, 8042, 8506, 9025, 9192]",35,32851787.956836727
7,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9216,1745365623.2270598,8,"[291, 501, 1614, 1618, 2889, 3638, 4036, 8103]",34,32555356.75109264
7,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2970,1745365623.213074,5,"[292, 381, 544, 620, 1089]",0,27965785.91921515
7,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2965,1745365623.1898513,0,[],0,28056300.229206063
7,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9215,1745365623.2023354,6,"[1753, 2389, 3436, 3614, 7003, 7161]",34,32559003.017547723
7,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9170,1745365623.2733955,91,"[32, 152, 203, 216, 287, 306, 430, 512, 558, 583, 645, 680, 738, 747, 834, 1048, 1143, 1154, 1353, 1377, 1415, 1418, 1589, 1597, 1745, 1827, 1988, 2067, 2109, 2156, 2263, 2329, 2421, 2423, 2452, 2494, 2571, 2587, 2597, 2822, 2889, 2896, 2962, 3153, 3365, 3611, 3710, 3744, 3768, 4074, 4326, 4659, 4680, 4724, 4808, 4929, 4936, 4958, 5014, 5061, 5254, 5259, 5327, 5344, 5508, 5603, 5620, 5629, 5662, 5672, 5817, 5902, 5961, 6068, 6264, 6369, 6373, 6491, 6623, 6742, 7240, 7344, 7386, 7491, 7707, 7852, 8366, 8726, 8880, 9028, 9131]",35,32707663.060794633
8,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745365969.231908,,,0,
8,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745365969.239796,,,0,
8,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745365969.237389,,,34,
8,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745365969.226478,,,35,
8,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745365969.223426,,,34,
8,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745365969.236013,,,35,
8,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745365969.234379,,,35,
8,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9193,1745365969.3614528,20,"[88, 382, 479, 656, 1263, 2427, 2755, 4262, 4263, 4265, 4266, 4271, 4270, 4274, 4273, 4275, 4277, 4280, 7946, 9261]",34,32621133.55182019
8,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9224,1745365969.3392823,19,"[342, 385, 898, 2131, 2321, 4244, 4245, 4247, 4248, 4249, 4251, 4252, 4255, 4257, 4258, 4262, 4263, 4261, 5575]",34,32506353.138636563
