Iteration,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (microseconds),Nº pkt out of order,Out of order packets
1,2001:1:2::1,2001:1:3::1,1,sender,1500,1722535671.809987
1,2001:1:5::1,2001:1:7::2,1,sender,1500,1722535672.331214
1,2001:1:1::2,2001:1:7::1,1,sender,1500,1722535672.094545
1,2001:1:3::1,2001:1:5::1,1,sender,1500,1722535672.489608
1,2001:1:8::1,2001:1:1::1,1,sender,1500,1722535672.621753
1,2001:1:8::1,2001:1:2::1,1,sender,1500,1722535672.754214
1,2001:1:1::2,2001:1:7::1,1,receiver,1500,1722535672.2411106,0,[]
1,2001:1:5::1,2001:1:7::2,1,receiver,1500,1722535672.4532003,0,[]
1,2001:1:2::1,2001:1:3::1,1,receiver,1500,1722535671.8834035,0,[]
1,2001:1:8::1,2001:1:1::1,1,receiver,1500,1722535672.7558386,0,[]
1,2001:1:3::1,2001:1:5::1,1,receiver,1500,1722535672.6749923,0,[]
1,2001:1:8::1,2001:1:2::1,1,receiver,1500,1722535672.9155853,0,[]
1,2001:1:2::1,2001:1:8::1,2,sender,2970,1722535672.822158
1,2001:1:7::3,2001:1:8::4,1,sender,2970,1722535672.035019
1,2001:1:3::1,2001:1:7::3,1,sender,2970,1722535672.525397
1,2001:1:5::1,2001:1:2::2,1,sender,2970,1722535672.634136
1,2001:1:3::1,2001:1:8::3,1,sender,2970,1722535672.33416
1,2001:1:8::4,2001:1:1::2,1,sender,2970,1722535672.718894
1,2001:1:2::2,2001:1:8::2,1,sender,2970,1722535672.750203
1,2001:1:5::1,2001:1:2::2,1,receiver,2970,1722535672.7570097,0,[]
1,2001:1:8::4,2001:1:1::2,1,receiver,2970,1722535672.8593366,0,[]
1,2001:1:3::1,2001:1:7::3,1,receiver,2970,1722535672.6933792,0,[]
1,2001:1:2::2,2001:1:8::2,1,receiver,2970,1722535672.9183588,0,[]
1,2001:1:3::1,2001:1:8::3,1,receiver,2970,1722535672.4612107,0,[]
1,2001:1:2::1,2001:1:8::1,2,receiver,2970,1722535672.9552717,0,[]
1,2001:1:7::3,2001:1:8::4,1,receiver,2970,1722535672.1275988,0,[]
1,2001:1:3::1,2001:1:5::1,1,sender,1500,1722536019.945969
1,2001:1:2::1,2001:1:3::1,1,sender,1500,1722536019.89718
1,2001:1:8::1,2001:1:2::1,1,sender,1500,1722536019.925522
1,2001:1:8::1,2001:1:1::1,1,sender,1500,1722536019.372918
